,X2600.HK.Equity,X486.HK.Equity,AA.Equity,AWC.AU.Equity,HNDL.IN.Equity
2418,0.339,-0.6849,-5.1383,0.3597,-4.3841
2419,-5.7432,-2.7586,1.875,-4.3011,-9.041
2420,-0.3584,0,-2.6585,0.3745,-9.041
2421,0.7194,-1.0638,-1.3655,-1.1194,1.7039
2422,-1.0714,2.8674,0.852,-0.3774,1.6056
2423,-1.0714,2.8674,-0.3168,0,-1.9924
2424,-1.0714,2.8674,-0.3168,0,-1.9924
2425,-1.0714,2.8674,-0.3168,0,-1.9924
2426,1.444,-3.1359,-0.8475,0,0.9113
2427,1.0676,-0.3597,0.8547,1.1364,1.1462
2428,-0.3521,-4.3321,2.4364,3.3708,2.7129
2429,1.4134,-3.0189,1.1375,1.4493,3.3768
2430,-0.3484,-0.7782,-0.2045,1.4286,-0.097
2431,-0.3484,-0.7782,-0.2045,1.4286,-0.097
2432,-0.3484,-0.7782,-0.2045,1.4286,-0.097
2433,-1.3986,1.1765,-0.8197,-0.7042,-0.5503
2434,-0.3546,-0.3876,-0.3099,-1.4184,-2.3112
2435,-0.3559,-1.9455,2.3834,3.2374,4.5651
2436,1.7857,1.4506,0.8097,1.7422,-4.3977
2437,-1.4035,-2.7559,1.8072,0,1.8
2438,-1.4035,-2.7559,1.8072,0,1.8
2439,-1.4035,-2.7559,1.8072,0,1.8
2440,1.7794,6.4777,-0.1972,-0.3425,0.9168
2441,1.049,7.2243,0.7905,-0.6873,0.0973
2442,1.7301,1.0638,1.9608,-1.7301,1.9449
2443,0.3401,-2.1053,1.859,2.1127,0.6995
2444,1.0169,-1.0753,-1.2901,0.6897,-0.221
2445,1.0169,-1.0753,-1.2901,0.6897,-0.221
2446,1.0169,-1.0753,-1.2901,0.6897,-0.221
2447,1.0169,-1.0753,0.4463,0.6849,1.7405
2448,-2.6846,-0.3623,-11.4249,4.4218,1.7405
2449,0,-1.8182,-2.8664,-3.2573,1.7405
2450,0,-0.7407,-1.3279,-2.0202,-3.4837
2451,0,-1.4925,-1.1589,4.811,-0.3545
2452,0,-1.4925,-1.1589,4.811,-0.3545
2453,0,-1.4925,-1.1589,4.811,-0.3545
2454,0,-1.8939,-0.3404,-1.3115,-2.555
2455,1.0345,0.3861,0.6072,-0.3322,1.1284
2456,-0.3413,-1.9231,1.9992,1.6667,-0.8861
2457,-1.0274,-0.3922,-1.2944,0.6557,2.8146
2458,-1.0274,-0.3922,0.7119,-0.6515,-2.19
2459,-1.0274,-0.3922,0.7119,-0.6515,-2.19
2460,-1.0274,-0.3922,0.7119,-0.6515,-2.19
2461,0,-1.5748,-0.0744,2.2951,-0.6585
2462,-0.346,1.6,1.6009,2.5641,-0.232
2463,2.4306,0,1.8322,0.625,-0.1993
2464,1.6949,1.1811,1.5473,-4.0373,-1.265
2465,-3,6.6148,0.5315,1.2945,0.9103
2466,-3,6.6148,0.5315,1.2945,0.9103
2467,-3,6.6148,0.5315,1.2945,0.0668
2468,-1.0309,0.7299,1.2337,0.9585,0.0668
2469,0.3472,1.4493,7.2761,0,4.808
2470,0.346,1.0714,-0.3913,-1.8987,-0.2867
2471,0,-2.4735,5.4125,-2.2581,4.0256
2472,0.3448,-0.3623,4.3478,1.6502,-2.4263
2473,0.3448,-0.3623,4.3478,1.6502,-2.4263
2474,0.3448,-0.3623,4.3478,1.6502,-2.4263
2475,2.7491,-0.3636,-0.4762,6.4935,5.5083
2476,2.6756,4.0146,5.2632,0.3049,-0.1193
2477,0,-3.1579,8.7879,-4.8632,-3.1661
2478,9.4463,15.942,1.3231,6.7093,8.4207
2479,0,3.75,0.6873,1.7964,-1.963
2480,0,3.75,0.6873,1.7964,-1.963
2481,0,3.75,0.6873,1.7964,-1.963
2482,-0.8929,-1.2048,1.0922,-2.9412,-1.963
2483,-2.4024,-3.6585,1.9919,1.5152,-2.6407
2484,0,0,4.0053,0,-2.9508
2485,4.9231,0.6329,1.3686,-0.2985,3.3784
2486,-3.5191,-5.0314,-4.4898,1.7964,-1.7528
2487,-3.5191,-5.0314,-4.4898,1.7964,-1.7528
2488,-3.5191,-5.0314,-4.4898,1.7964,-1.7528
2489,1.5198,0.9934,0.8876,-0.8824,-4.8382
2490,1.7964,6.2295,2.118,2.0772,5.8468
2491,-0.5882,3.3951,0.5424,-0.2907,4.293
2492,5.9172,5.3731,0.5424,-0.8746,3.886
2493,0,-3.3994,0.603,1.7647,0.0277
2494,0,-3.3994,0.603,1.7647,0.0277
2495,0,-3.3994,0.603,1.7647,0.0277
2496,1.676,1.173,-2.6498,-0.289,-1.0249
2497,-0.8242,-3.1884,-3.6617,-1.7391,-1.8192
2498,-4.1551,-3.2934,-2.5563,-2.3599,0.1995
2499,3.1792,3.7152,-0.3107,0.3021,-2.5036
2500,-0.8403,0,0.554,-3.3133,-1.5174
2501,-0.8403,0,0.554,-3.3133,-1.5174
2502,-0.8403,0,0.554,-3.3133,-1.5174
2503,0,0.8955,7.5069,5.919,3.4074
2504,2.2599,4.4379,-0.2242,1.4706,0.5158
2505,-1.9337,3.1161,-0.8026,0.2899,-0.1995
2506,0.5634,-1.0989,1.3269,2.3121,2.3708
2507,-1.6807,-2.7778,2.3635,-0.2825,1.6183
2508,-1.6807,-2.7778,2.3635,-0.2825,1.6183
2509,-1.6807,-2.7778,2.3635,-0.2825,1.6183
2510,-1.7094,-0.2857,-2.5273,1.1331,-0.0824
2511,0.5797,0.2865,-3.201,-0.2801,-2.748
2512,-1.4409,-1.7143,0.6944,-0.5618,-0.5369
2513,-4.6784,-4.0698,-2.1675,-1.6949,0.0568
2514,-1.5337,-1.5152,-1.3092,0,-3.3504
2515,-1.5337,-1.5152,-1.3092,0,-3.3504
2516,-1.5337,-1.5152,-1.3092,0,-3.3504
2517,-1.2461,1.5385,-0.3741,0.5747,-0.6169
2518,0.3155,-4.5455,2.9703,1.1429,-1.1824
2519,-0.9434,1.5873,0.8952,2.8249,0.9871
2520,-1.5873,0.3125,-2.2346,0,-4.4727
2521,0.3226,-2.1807,-0.1345,-1.3736,-1.2093
2522,0.3226,-2.1807,-0.1345,-1.3736,-1.2093
2523,0.3226,-2.1807,-0.1345,-1.3736,-1.2093
2524,0.3226,-2.1807,-0.1345,-1.3736,-4.8964
2525,0.3226,-2.1807,-0.202,-1.3736,2.6733
2526,0,2.5478,-0.742,0.8357,-1.2536
2527,-0.9646,-0.9317,-1.8349,0.8287,0.7487
2528,3.8961,2.8213,-2.8037,0.274,0.1939
2529,3.8961,2.8213,-2.8037,0.274,0.1939
2530,3.8961,2.8213,-2.8037,0.274,0.1939
2531,3.8961,2.8213,-2.8037,0.274,2.4508
2532,0,2.439,2.6709,0.8197,0
2533,1.875,3.869,4.9601,-1.626,0.0315
2534,2.1472,0.2865,1.2888,-1.1019,1.9509
2535,-0.9009,-0.8571,0.0979,0.2786,-0.7716
2536,-0.9009,-0.8571,0.0979,0.2786,-0.7716
2537,-0.9009,-0.8571,0.0979,0.2786,-0.7716
2538,-2.4242,-1.1527,-3.9113,-0.5556,-1.7107
2539,1.8634,-0.8746,5.0882,-0.5587,4.0506
2540,6.7073,1.4706,3.1956,1.4045,6.4173
2541,-2.8571,-1.4493,3.3469,0.554,1.1718
2542,0.2941,1.4706,-0.0908,-2.4793,-2.6836
2543,0.2941,1.4706,-0.0908,-2.4793,-2.6836
2544,0.2941,1.4706,-0.0908,-2.4793,-2.6836
2545,-0.8798,-2.029,-0.0908,0.565,0.2032
2546,0.5917,6.213,-1.1209,0.2809,-0.898
2547,2.9412,1.3928,6.6483,0.8403,3.4785
2548,2,1.9231,1.7524,1.3889,-0.5085
2549,-3.3613,0,0.6776,-1.6438,-2.527
2550,-3.3613,0,0.6776,-1.6438,-2.527
2551,-3.3613,0,0.6776,-1.6438,-2.527
2552,4.058,0,1.7667,-0.2786,5.8549
2553,8.9136,6.469,3.3343,3.0726,2.9994
2554,4.3478,8.8608,-2.5867,10.5691,1.9236
2555,0.2451,8.8372,-0.6296,10.5691,1.9236
2556,-1.7115,3.8462,1.0193,-3.9216,0
2557,-1.7115,3.8462,1.0193,-3.9216,0
2558,-1.7115,3.8462,1.0193,-3.9216,0
2559,-1.7115,3.8462,-0.3272,0.2551,0.3932
2560,-1.7115,3.8462,-0.2736,-1.2723,-0.8094
2561,3.7313,-1.2346,-0.5213,0,4.6854
2562,0,1.25,3.9162,0.5155,-2.791
2563,-3.8369,-3.4979,-2.1762,-2.8205,-0.8019
2564,-3.8369,-3.4979,-2.1762,-2.8205,-0.8019
2565,-3.8369,-3.4979,-2.1762,-2.8205,-0.8019
2566,1.4963,-5.3305,2.4145,0.7916,-0.8605
2567,-0.7371,0.2252,0.5828,0.7853,-2.2094
2568,1.9802,-3.3708,-1.1325,-0.7792,1.6676
2569,-1.699,-0.6977,-0.3197,-0.5236,-2.8042
2570,1.2346,-2.8103,2.3517,2.8947,-0.8982
2571,1.2346,-2.8103,2.3517,2.8947,-0.8982
2572,1.2346,-2.8103,2.3517,2.8947,-0.8982
2573,2.6829,-1.4458,0.47,1.2788,1.6204
2574,1.9002,-3.423,0.2079,0.5051,1.2162
2575,0.2331,7.3418,-1.7894,-0.5025,-1.4953
2576,-1.1628,-1.1792,-3.7233,1.0101,1.7891
2577,-3.0588,-0.2387,-0.6857,-2,-2.1838
2578,-3.0588,-0.2387,-0.6857,-2,-2.1838
2579,-3.0588,-0.2387,-0.6857,-2,-2.1838
2580,0.4854,-1.4354,-0.6857,0.5102,-0.1906
2581,0,-0.4854,1.3808,-1.0152,-0.4637
2582,2.657,0.2439,-0.2996,1.0256,-1.3154
2583,-1.1765,-0.9732,-6.2295,-1.0152,1.1386
2584,-6.6667,-3.1941,0.4662,-4.359,1.1386
2585,-6.6667,-3.1941,0.4662,-4.359,1.1386
2586,-6.6667,-3.1941,0.4662,-4.359,1.1386
2587,1.0204,1.269,0.8701,-0.8043,-0.7414
2588,-2.2727,-2.7569,-0.5463,-0.2703,1.9917
2589,7.4935,3.866,9.8294,1.4061,2.658
2590,0.9615,2.7295,-5.6331,9.0164,0.1057
2591,-1.6667,-2.657,1.4784,-3.7594,4.8034
2592,-1.6667,-2.657,1.4784,-3.7594,4.8034
2593,-1.6667,-2.657,1.4784,-3.7594,4.8034
2594,1.6949,-1.2407,1.5118,0.7813,0.5037
2595,-1.4286,-0.7538,-3.0598,0.7752,-3.5079
2596,-1.6908,-0.5063,0.5307,-3.8462,-1.2205
2597,-2.9484,-3.5623,-1.7505,-1.0667,-0.5258
2598,0,-6.8602,-2.3473,-0.2695,-0.8457
2599,0,-6.8602,-2.3473,-0.2695,-0.8457
2600,0,-6.8602,-2.3473,-0.2695,-0.8457
2601,0.7595,7.3654,0.4923,-1.6216,-0.8457
2602,-0.7538,-2.3747,-1.4697,0,1.4925
2603,-0.2532,0.5405,2.7786,0,0.2363
2604,5.0761,5.3763,0.683,1.9231,4.1394
2605,-2.8986,2.0408,-1.1588,-0.8086,-1.283
2606,-2.8986,2.0408,-1.1588,-0.8086,-1.283
2607,-2.8986,2.0408,-1.1588,-0.8086,-1.283
2608,-1.99,0.75,-0.2002,-0.8152,0
2609,-0.5076,-0.4963,-4.8138,-2.1918,1.0703
2610,-1.7857,-3.7406,1.4148,-2.2409,-2.471
2611,1.2987,2.0725,-1.1279,2.2923,0.1551
2612,-1.5385,-2.2843,-2.2516,-0.5602,0.6195
2613,-1.5385,-2.2843,-2.2516,-0.5602,0.6195
2614,-1.5385,-2.2843,-2.2516,-0.5602,0.6195
2615,-6.25,-3.1169,-0.2764,-2.8169,-3.1811
2616,5,2.9491,1.3859,2.3188,0.4769
2617,-0.2646,0,-0.0304,2.5496,1.3977
2618,0.7958,4.4271,1.7624,0.2762,-1.0143
2619,0,0.4988,2.7172,-1.3774,2.4961
2620,0,0.4988,2.7172,-1.3774,2.4961
2621,0,0.4988,2.7172,-1.3774,2.4961
2622,3.1579,-0.4963,-0.5233,0.2793,-0.7434
2623,3.1579,-0.4963,0.0292,-0.5571,-0.7434
2624,3.0612,1.2469,-1.1101,2.8011,2.376
2625,-0.495,-0.7389,-0.5908,-2.4523,-2.1443
2626,1.2438,0.7444,0.2377,-1.3966,-0.232
2627,1.2438,0.7444,0.2377,-1.3966,-0.232
2628,1.2438,0.7444,0.2377,-1.3966,-0.232
2629,-0.4914,-2.7094,-0.2075,1.983,0.801
2630,-1.9753,-0.5063,2.1687,-0.2778,0.7178
2631,-0.7557,0.2545,-6.8043,1.1142,-1.7562
2632,-1.269,-2.7919,-3.3073,-3.3058,-5.0518
2633,-1.269,-2.7919,-3.3073,-3.3058,-5.0518
2634,-1.269,-2.7919,-3.3073,-3.3058,-5.0518
2635,-1.269,-2.7919,-3.3073,-3.3058,-5.0518
2636,-1.269,-2.7919,1.0326,-3.3058,-0.9823
2637,3.856,-0.7833,1.4372,-1.7094,1.2951
2638,2.7228,-1.5789,-1.4484,4.058,1.197
2639,0,0.5348,2.3642,-0.8357,0.2419
2640,-2.4096,1.5957,-1.0612,1.1236,0.885
2641,-2.4096,1.5957,-1.0612,1.1236,0.885
2642,-2.4096,1.5957,-1.0612,1.1236,0.885
2643,-2.2222,0.2618,5.0789,0.2778,1.4354
2644,0.2525,2.611,9.5467,0.2778,0.4717
2645,-0.2519,2.799,-0.1096,1.9391,2.7647
2646,-1.7677,-0.7426,-5.2949,-3.2609,-1.0914
2647,-1.5424,-0.4988,-2.2885,3.3708,2.3095
2648,-1.5424,-0.4988,-2.2885,3.3708,2.3095
2649,-1.5424,-0.4988,-2.2885,3.3708,2.3095
2650,-1.5424,-0.4988,-1.3341,-1.3587,2.3095
2651,-0.5222,0.2506,0.1502,-3.5813,0.4515
2652,-0.5222,0.2506,-4.9205,-2,-1.598
2653,-3.937,-4,-2.0511,-0.5831,-2.3344
2654,-3.2787,-0.7812,2.5129,-1.173,-3.4554
2655,-3.2787,-0.7812,2.5129,-1.173,-3.4554
2656,-3.2787,-0.7812,2.5129,-1.173,-3.4554
2657,0,-1.3123,-2.5141,0.2967,-0.8611
2658,2.5424,-0.266,-0.6447,2.3669,1.1944
2659,-4.4077,-0.8,0.8436,0,0.3755
2660,2.5937,0.8065,0.2574,2.3121,3.5008
2661,0.2809,1.6,2.0218,4.8023,-1.3426
2662,0.2809,1.6,2.0218,4.8023,-1.3426
2663,0.2809,1.6,2.0218,4.8023,-1.3426
2664,0.2801,0.2625,0.755,-2.6954,3.8733
2665,-1.1173,1.0471,0.4059,2.4931,-0.9826
2666,0.2825,-0.2591,-1.648,-0.2703,1.1959
2667,-1.6901,-0.2597,0.9169,0,-2.439
2668,2.0057,-1.8229,1.1591,-0.271,-1.5464
2669,2.0057,-1.8229,1.1591,-0.271,-1.5464
2670,2.0057,-1.8229,1.1591,-0.271,-1.5464
2671,1.6854,-0.2653,2.0749,3.2609,-0.3927
2672,-1.3812,0,0.9102,-0.5263,0.9198
2673,-0.2801,1.5957,0.7517,3.7037,-2.5781
2674,1.4045,-0.2618,-1.2534,-1.2755,1.8712
2675,1.9391,0.5249,0.544,-1.292,4.1197
2676,1.9391,0.5249,0.544,-1.292,4.1197
2677,1.9391,0.5249,0.544,-1.292,4.1197
2678,0,-1.0444,0.544,-0.7853,1.4365
2679,0,-1.0444,-0.8416,0.7916,0.9441
2680,-1.3587,0.7916,-0.1516,0.5236,-1.206
2681,0,0,0,0.5208,-1.719
2682,-1.9284,-1.3089,-0.2429,2.8497,-0.1014
2683,-1.9284,-1.3089,-0.2429,2.8497,-0.1014
2684,-1.9284,-1.3089,-0.2429,2.8497,-0.1014
2685,-0.2809,0.2653,1.3999,0.5038,0.0254
2686,-0.5634,-0.5291,-1.1405,-3.2581,-0.8371
2687,5.6657,2.1277,-0.3643,0.5181,0.8954
2688,-1.3405,-0.2604,2.0719,0.5155,0.6339
2689,0,-1.0444,-1.4627,1.0256,1.8644
2690,0,-1.0444,-1.4627,1.0256,1.8644
2691,0,-1.0444,-1.4627,1.0256,1.8644
2692,-1.087,0.2639,-3.7261,1.0256,-0.7668
2693,4.9451,-0.5263,2.2026,-0.5076,0
2694,3.4031,-0.5291,-2.8941,0.7653,-0.2243
2695,-4.8101,-1.8617,-2.5365,-2.7848,-1.7737
2696,0.5319,0,-2.4073,-2.8646,-0.6867
2697,0.5319,0,-2.4073,-2.8646,-0.6867
2698,0.5319,0,-2.4073,-2.8646,-0.6867
2699,3.7037,-0.542,2.9667,1.0724,2.8681
2700,3.3163,2.9973,-1.4244,0.5305,0.5726
2701,-0.4938,-2.381,-2.4959,-1.5831,-2.698
2702,-2.7295,0.542,0.3705,-0.2681,-2.5184
2703,-2.2959,0.2695,4.3289,3.2258,-1.5136
2704,-2.2959,0.2695,4.3289,3.2258,-1.5136
2705,-2.2959,0.2695,4.3289,3.2258,-1.5136
2706,1.0444,-0.5376,0.2895,0.2604,-1.5136
2707,0.2584,0,1.4432,0.5195,-0.5034
2708,2.3196,1.3514,4.1733,0.5168,1.1185
2709,1.7632,0.5333,0.698,1.5424,1.2378
2710,-0.9901,1.5915,-1.5973,-2.7848,-0.6504
2711,-0.9901,1.5915,-1.5973,-2.7848,-0.6504
2712,-0.9901,1.5915,-1.5973,-2.7848,-0.6504
2713,4,3.3943,4.196,0.2604,2.9851
2714,-0.4808,-1.5152,4.196,1.5584,0.8899
2715,0.7246,2.8205,-0.7349,2.3018,0.2016
2716,0.7194,-0.2494,0.3553,0.5,-1.0815
2717,2.1429,-0.5,0.8852,0.995,-0.8899
2718,2.1429,-0.5,0.8852,0.995,-0.8899
2719,2.1429,-0.5,0.8852,0.995,-0.8899
2720,-2.7972,-2.0101,-0.1462,0.4926,0.4618
2721,-2.3981,-0.7692,2.519,0,2.477
2722,1.7199,0,-1.1429,-0.4902,-0.0249
2723,2.4155,2.0672,4.0751,-2.2167,2.0439
2724,3.3019,4.557,0.8609,0.2519,0.6106
2725,3.3019,4.557,0.8609,0.2519,0.6106
2726,3.3019,4.557,0.8609,0.2519,0.6106
2727,3.8813,5.8111,0.2203,2.0101,1.5538
2728,3.2967,-0.6865,0.0824,-2.2167,-0.8367
2729,2.5532,-0.6912,0.1921,-0.7557,2.9171
2730,-2.6971,0,0.6027,-2.7919,0.0937
2731,-0.6397,-2.5522,-0.2723,0,0.4212
2732,-0.6397,-2.5522,-0.2723,0,0.4212
2733,-0.6397,-2.5522,-0.2723,0,0.4212
2734,0.4292,-1.9048,0.1912,-0.5222,-0.0699
2735,1.7094,0.7282,1.6626,0.2625,2.7052
2736,2.9412,1.2048,-1.7962,1.0471,0.6131
2737,-1.4286,3.8095,-0.7371,0,-0.1354
2738,-1.6563,-0.2294,-1.9802,-1.8135,-2.4407
2739,-1.6563,-0.2294,-1.9802,-1.8135,-2.4407
2740,-1.6563,-0.2294,-1.9802,-1.8135,-2.4407
2741,3.1579,-2.069,2.1324,0.2639,1.7605
2742,0,1.8779,-0.0549,0,2.7771
2743,4.898,3.6866,2.4739,-0.7895,1.0853
2744,2.9183,6.2222,-0.5097,1.3263,-3.177
2745,-4.5369,0.2092,0.8897,-1.0471,1.9461
2746,-4.5369,0.2092,0.8897,-1.0471,1.9461
2747,-4.5369,0.2092,0.8897,-1.0471,1.9461
2748,6.3366,3.5491,1.5232,1.0582,1.0655
2749,8.0074,6.25,4.1853,1.0471,3.1847
2750,3.6207,4.5541,-2.4255,1.8135,1.937
2751,-5.1581,-3.9927,-2.175,0.7634,-0.6056
2752,-8.9474,-3.5917,0,-2.0202,-7.1429
2753,-8.9474,-3.5917,0,-2.0202,-7.1429
2754,-8.9474,-3.5917,0,-2.0202,-7.1429
2755,3.4682,0.1961,-1.5617,1.2887,3.6878
2756,-3.9106,-2.3483,0.8336,2.2901,3.6878
2757,4.4574,3.2064,4.6133,1.4925,1.942
2758,2.0408,5.0485,-3.6452,0.9804,-1.4127
2759,-2.5455,-1.2939,-0.1058,-0.4854,-0.1086
2760,-2.5455,-1.2939,-0.1058,-0.4854,-0.1086
2761,-2.5455,-1.2939,-0.1058,-0.4854,-0.1086
2762,0.1866,0.1873,1.8803,-1.4634,-2.2386
2763,0.9311,-0.7477,3.3793,0.9901,1.7786
2764,0.9311,-0.7477,3.2437,-0.4902,0.8737
2765,-3.8745,0.7533,0.6819,5.9113,0.9095
2766,2.8791,-1.4953,-0.3145,0,0.9095
2767,2.8791,-1.4953,-0.3145,0,0.9095
2768,2.8791,-1.4953,-0.3145,0,0.9095
2769,-0.1866,-3.7951,2.3295,-1.3953,0.2361
2770,0.9346,1.9724,1.9682,0.6174,-2.6761
2771,8.5185,4.2553,0.2093,0.4808,3.9815
2772,-1.1945,0.1855,1.8334,1.4354,0.6981
2773,2.9361,3.8889,2.6436,1.8868,2.416
2774,2.9361,3.8889,2.6436,1.8868,2.416
2775,2.9361,3.8889,2.6436,1.8868,2.416
2776,-2.0134,-0.3565,2.6436,-1.3889,-0.5333
2777,0,1.7889,-1.3766,0.939,0.2279
2778,-0.5137,2.9655,0.0225,-0.4651,1.6122
2779,-1.0327,-1.4035,0.6752,0.9346,1.6884
2780,2.7826,1.0676,-4.7395,1.3889,-0.16
2781,2.7826,1.0676,-4.7395,1.3889,-0.16
2782,2.7826,1.0676,-4.7395,1.3889,-0.16
2783,3.5533,0.1761,2.3234,-1.3699,0.2004
2784,6.6993,3.6907,3.211,2.3148,0.3599
2785,4.1348,2.0339,-0.2,-0.4525,-1.1755
2786,2.2059,-0.6645,-0.2449,-0.4545,-0.3226
2787,-4.1727,-4.5151,-0.3348,-1.8265,0.2427
2788,-4.1727,-4.5151,-0.3348,-1.8265,0.2427
2789,-4.1727,-4.5151,-0.3348,-1.8265,0.2427
2790,-0.4505,1.5762,0.5823,1.3953,0.686
2791,0.1508,-0.1724,2.8724,-0.4587,-1.2024
2792,9.0361,6.7358,2.8139,0,-0.9736
2793,0.1381,-1.7799,-2.6316,0.9217,0.1844
2794,-3.4483,-1.6474,-1.8811,-0.9132,-5.5817
2795,-3.4483,-1.6474,-1.8811,-0.9132,-5.5817
2796,-3.4483,-1.6474,-1.8811,-0.9132,-5.5817
2797,-4.2857,-3.8526,-0.1983,0,-0.7796
2798,-4.3284,2.2648,-1.2144,-0.4608,2.4007
2799,5.3042,-0.6814,0.7376,-0.463,-0.4049
2800,-1.6296,-1.8868,2.241,0.4651,2.0544
2801,5.5723,2.972,1.1719,1.8519,0.9017
2802,5.5723,2.972,1.1719,1.8519,0.9017
2803,5.5723,2.972,1.1719,1.8519,0.9017
2804,5.5723,2.972,2.2094,2.2727,0.9017
2805,3.1384,3.3956,1.3851,-0.8889,0.4156
2806,0.9682,0.9852,-0.828,0.4484,0.1242
