"","AAASYWB.KY.Equity","AESOPHK.KY.Equity","AHPACOB.KY.Equity","AISMERC.KY.Equity","AJAOPAR.KY.Equity","ALASOPP.KY.Equity","ALCINDA.KY.Equity","ALLIVFD.AU.Equity","ALTACIF.MP.Equity","ALTOGLA.KY.Equity","APEXGCE.US.Equity","APSASPH.KY.Equity","APSCHIA.KY.Equity","APSCHIN.KY.Equity","ARASALP.KY.Equity","ARMACRO.KY.Equity","ARMLLOA.KY.Equity","ARNASIA.KY.Equity","ARQCALA.KY.Equity","ARQVALA.KY.Equity","ARXBRLS.KY.Equity","ASCREHA.KY.Equity","ASEASCF.KY.Equity","ATCHSTA.KY.Equity","ATHASIE.SP.Equity","ATLRIVR.KY.Equity","ATMOSBE.KY.Equity","BERINUR.KY.Equity","BRASCEH.KY.Equity","BRASFXI.KY.Equity","BRAXFDA.KY.Equity","BRAXFDB.KY.Equity","BRVBRZL.KY.Equity","CAMAMAP.KY.Equity","CAMCCGA.KY.Equity","CAMGCSM.KY.Equity","CCASIAU.KY.Equity","CCIOIGF.KY.Equity","CDIFORD.VI.Equity","CEASOPP.AU.Equity","CHCIMPE.KY.Equity","CHEAGLE.KY.Equity","CHEETAH.US.Equity","CHINABS.KY.Equity","CLARCOB.BH.Equity","CMCHCSF.KY.Equity","CMTFGRC.KY.Equity","CNALPHA.KY.Equity","CONSTEB.KY.Equity","CONSTEQ.KY.Equity","COPLATA.KY.Equity","CSVCHNO.VI.Equity","DALAOFF.KY.Equity","DALGCHI.KY.Equity","DBDHAAB.KY.Equity","DORASPS.KY.Equity","DRAGALT.KY.Equity","EDAF001.KY.Equity","EMMENAA.BH.Equity","ENAMIND.KY.Equity","EVENSTR.KY.Equity","EXPIRES.KY.Equity","FABRAFF.KY.Equity","FAFRICA.BH.Equity","FAVRORC.KY.Equity","FBDREOI.KY.Equity","FIREFND.KY.Equity","FORASMA.KY.Equity","FOUCHOP.KY.Equity","FPP395A.KY.Equity","FRTNHDG.KY.Equity","GAAOPPO.KY.Equity","GAMCOFA.KY.Equity","GBAMBOO.KY.Equity","GHKNCVF.KY.Equity","GLDCHPL.KY.Equity","GLXCDVA.KY.Equity","GOLDCHI.KY.Equity","GREASHI.KY.Equity","GRECVPD.MV.Equity","GRNDRGN.KY.Equity","GRSPOPA.KY.Equity","HALCYON.KY.Equity","HARMFDR.KY.Equity","HARUSFD.KY.Equity","HKPTRLP.US.Equity","ICAPNIT.SJ.Equity","ILASCON.US.Equity","INDMAXG.MP.Equity","INDSMLI.MP.Equity","INFCOPP.KY.Equity","IVMAOPP.KY.Equity","JABEMX1.KY.Equity","K2AARFA.AU.Equity","KARSTAR.US.Equity","KINGSMD.KY.Equity","KISCUSD.KY.Equity","KISGLMS.AU.Equity","KKSPCFA.KY.Equity","KNIASPR.VI.Equity","KNOSSPA.KY.Equity","KOMOFUN.KY.Equity","KONDORA.KY.Equity","LAUOSSP.KY.Equity","LBNCHPO.KY.Equity","LEBEQPR.KY.Equity","LEGCHNA.KY.Equity","LHASTRF.KY.Equity","LUASVAL.KY.Equity","LWLASDF.NT.Equity","LYNASIA.KY.Equity","MERINHE.KY.Equity","MERINTF.KY.Equity","MIDASEQ.KY.Equity","MNJAPAR.KY.Equity","MQASALA.AU.Equity","MQASLSF.KY.Equity","NAVABRT.KY.Equity","NAVASIA.KY.Equity","NAVYILD.KY.Equity","NEWHBAS.KY.Equity","NHINDIA.MP.Equity","NORASXD.KY.Equity","NTADUSA.KY.Equity","NTASIAN.KY.Equity","OCMFUND.KY.Equity","OCTAPAF.KY.Equity","OPAFFRA.VI.Equity","OZASIAM.KY.Equity","PANGOLN.KY.Equity","PANNOTI.VI.Equity","PARAMEE.BM.Equity","PASINLD.KY.Equity","PASINLP.US.Equity","PELAALA.NA.Equity","PENASEF.AU.Equity","PENASEU.KY.Equity","PERUEQU.KY.Equity","PHALJAM.US.Equity","PPASIAS.KY.Equity","PPCHINA.KY.Equity","PRUENHN.KY.Equity","PSAARFL.KY.Equity","PSFZAR1.SJ.Equity","PSLATON.US.Equity","PXPVEEF.KY.Equity","QIEFMLB.MP.Equity","QUACHFA.KY.Equity","QUPANEF.VI.Equity","REALRTA.ID.Equity","REGCADY.KY.Equity","ROCIMAS.KY.Equity","RVCCLSA.KY.Equity","RVCUSCA.KY.Equity","SALAOPA.KY.Equity","SCICTFA.KY.Equity","SENTCAP.KY.Equity","SENTCRE.KY.Equity","SERICAB.KY.Equity","SMCCNMI.KY.Equity","SPCHOPA.KY.Equity","SPGRCHC.KY.Equity","SQEBLBE.KY.Equity","SQEBLOE.KY.Equity","SVGRCMN.KY.Equity","TANTALF.KY.Equity","TARPLNG.US.Equity","TELLGNT.KY.Equity","TICHVIA.KY.Equity","TK5YRGA.CH.Equity","TKFUNDS.CH.Equity","TKPROST.CH.Equity","TKYJULB.CH.Equity","TKYJULS.CH.Equity","TOCCATA.KY.Equity","TROPHY1.KY.Equity","UGFMSTA.KY.Equity","UGHDSOA.KY.Equity","UIFLORG.BM.Equity","VAPAHED.KY.Equity","VERAIUS.ID.Equity","VGBRZEM.KY.Equity","VICTBRZ.KY.Equity","VICTLAT.KY.Equity","VIOLETF.KY.Equity","VISDYHE.KY.Equity","VISFICH.KY.Equity","VITCHBA.KY.Equity","WFASREC.KY.Equity","WFASSCF.KY.Equity","WYCAASV.KY.Equity","YECYOSP.KY.Equity","ZEALCHI.KY.Equity","ZENUSOF.KY.Equity"
"104",-2.2378,3.4785,0.8185,-2.0112,2.7429,3.9154,8.9481,0.197,0.0535,15.46,2.31,-0.1815,-4.1628,-4.4215,2.1075,-1.2497,0.9524,1.7933,-2.56,-1.1295,0.4531,2.1391,-0.7612,-0.9668,3.3063,4.1904,0.8314,-0.1232,-1.7329,-2.9617,-4.8336,-0.1779,-1.9932,-0.3668,3.0625,2.3286,-1.8483,3.27,1.2551,3.2453,3.2946,-0.7653,0.5225,-0.9595,-0.0525,1.7679,-0.9385,2.3123,-2.4609,-1.822,-0.7251,7.8468,3.5603,6.6799,-0.1943,3.7489,2.9618,0.0776,-3.2168,7.0305,0.4801,1.6576,1.1114,-1.1,-3.7924,-2.7834,-1.6743,3.58,0.1192,-2.374,4.0495,2.2689,-1.9661,6.8639,4.1204,5.926,-5.3382,5.0174,-0.065,1.8989,3.1304,0.6285,-0.4626,16.4601,15.3889,1.2577,0.2482,-0.8714,7.4713,4.743,2.4975,3.7724,0.8089,1.997,7.978,4.3649,-0.5714,-0.13,1.2145,-4.9048,5.3294,0.3546,1.2395,1.0572,0.8817,-1.8009,3.2732,0.4321,1.893,0.5054,2.4559,0.4477,0.2307,-0.7244,1.0668,0.823,0.57,0.6625,2.1323,1.4105,3.3018,13.1114,0.1345,3.4446,3.4541,7.1221,1.7181,-0.9598,1.03,-0.434,-0.2582,0.3732,-5.61,-5.88,1.2628,2.0786,1.839,0.1072,3.01,1.0348,-0.6238,2.1092,5.5097,0.4486,-0.5001,-2.4698,1.7905,6.6705,2.3206,1.7031,10.2603,3.1059,1.3962,1.3962,-1.0602,0.8137,1.101,1.101,2.0617,-3.5128,-8.7988,-0.4498,-2.51,-2.59,-2.1583,2.81,-1.03,2.2598,1.1034,0.2013,-5.8391,-15.4191,-6.185,-0.2419,2.3008,10.9121,-0.812,-1.6234,-1.8519,3.7957,5.1457,1.8382,-4.1459,0.0714,-0.5384,0.9803,-0.9263,-1.1717,4.5666,5.0337,-1.1417,0.5845,3.5413,3.6744
"105",6.5741,4.8068,0.8308,1.4782,3.2577,3.8137,0.8808,1.952,-2.7472,15.8,7.29,3.5704,15.7925,21.1648,2.1845,6.6923,1.7455,1.8042,1.15,3.514,1.2427,1.8966,10.9277,6.8737,1.5621,13.4331,4.5426,-6.7818,11.0411,7.069,5.3365,0.6215,2.436,1.5018,4.0723,1.9693,3.1199,4.8327,4.0373,2.8364,4.0961,8.8961,8.4684,4.8439,-0.053,6.9036,7.5368,6.5759,5.8036,10.4725,1.9816,3.4805,-1.0599,-0.14,1.3716,6.5217,3.1653,-0.3683,0.6377,1.9667,2.1021,4.4818,8.3207,4.14,4.3877,4.0789,5.7145,3.66,8.1531,-0.5162,4.8305,5.6281,21.3888,6.3597,6.6816,10.2014,20.9585,9.2047,-2.1781,5.395,1.6863,5.2689,3.5415,38.5557,36.1267,3.1627,1.8792,7.9886,1.0695,5.0222,4.4257,2.9628,3.7598,6.0006,0.889,12.7052,0.95,1.17,1.5782,7.6615,3.767,0.2409,-0.6596,0.7447,4.3708,7.703,6.1682,0.4525,4.7846,0.9047,-1.4514,0.1728,0.1338,1.9192,1.3092,-0.4761,-0.69,0.6573,2.0877,4.978,1.7836,1.5636,2.0118,5.1704,5.1849,4.7442,1.8942,4.8905,2.48,2.0022,6.2435,0.3857,-0.6,-1.01,-0.5256,2.0273,1.7073,1.8589,3.58,1.789,3.7127,3.9025,1.7258,2.2416,2.4501,9.1269,0.9672,1.8161,2.9312,2.1685,4.8446,3.3351,1.1486,1.1486,-0.1349,0.6647,1.0613,1.0613,1.3844,13.059,14.1059,3.4391,5.6599,6.32,NA,4.5,6.52,1.1702,2.6655,0.4591,9.8012,16.4865,11.4748,1.4548,4.815,37.7389,4.3335,7.097,1.2579,-0.2734,4.7611,4.6621,11.9041,3.6098,9.0171,2.1599,7.8062,0.0484,1.7918,1.6712,0.805,7.4867,1.9302,1.4907
"106",5.7919,9.2564,0.2932,2.8168,6.965,4.341,-2.4937,1.6748,2.6757,5.18,1.58,4.3571,4.689,0,4.7513,2.7834,1.5059,4.0861,2.75,3.688,1.2534,1.1039,6.4619,-3.397,1.2049,10.9772,1.6571,2.2487,6.9456,1.7379,4.1891,0.4999,5.4986,-0.5597,8.6026,5.4919,3.9769,6.6327,4.5462,4.4854,8.9507,4.0822,3.6302,2.5667,-0.8225,6.2362,5.4039,7.1225,3.0356,5.5204,2.175,4.4878,5.64,7.5,1.3197,5.4716,10.7837,2.6556,4.0803,2.3784,2.3414,2.3084,2.5882,6.0675,9.0307,10.5916,5.6188,1.85,5.8144,2.8749,7.8744,3.7375,7.2157,5.8748,4.8114,5.9623,7.1891,9.809,0.79,6.9478,5.141,0.6653,12.0973,-11.9744,-11.7456,3.6916,1.3219,4.9389,-0.5291,4.491,6.0952,4.3061,3.0642,4.3003,0.31,5.7286,-1.29,-0.94,1.4398,1.1628,0.6749,1.5857,1.5854,5.2916,4.4552,3.4871,10.1448,0.4062,8.8319,0.5235,6.8901,4.1756,3.4133,-1.4123,1.9585,5.2114,5.04,0.6657,2.786,3.7657,1.4592,1.6338,6.3195,5.8528,6.0232,9.4635,3.2867,12.5433,3.7,1.232,2.0076,0.4255,-2.23,-2.48,2.3941,1.812,1.6248,1.0415,1.45,2.1802,5.3424,4.214,2.3237,-12.0052,4.99,12.0619,5.5561,21.1845,7.0229,2.2876,11.097,5.3618,3.1949,3.1949,4.0458,0.8077,0.9862,0.9862,0.8507,4.3689,7.1184,2.8846,1.52,0.46,1.7507,6.23,3.46,6.86,6.0956,1.0092,4.1974,5.5143,5.1573,1.5022,1.6747,44.8365,4.6811,6.2444,-0.9317,7.2653,5.1395,2.4907,4.3199,1.2384,9.2179,2.3813,5.0519,-0.4111,6.6231,7.2549,1.1295,2.363,3.1414,3.7658
"107",2.9635,2.1616,0.9048,0.3972,1.9397,1.8238,-10.0402,1.3659,-0.7084,-0.03,1.4401,1.8403,0.8022,0.4042,-2.0044,1.2219,1.2111,-1.7603,-0.51,1.2754,-0.0834,0.9319,-1.1322,-0.9455,1.9529,-4.4281,2.2263,-0.2587,1.3955,3.6876,1.4979,0.8755,-2.3168,0.8547,-0.4184,-2.2211,2.5282,2.5616,0.7385,2.4667,-0.2023,-0.7466,3.0959,-3.1031,0.1045,-2.9301,-0.9925,3.2634,1.8747,2.436,-0.2572,-3.1606,0.3599,-0.97,0.6464,-3.1382,1.1924,-0.0284,0.9501,-11.8756,0.0605,0.6812,5.9246,1.82,-2.0632,-2.7186,-2.0598,0.18,5.2522,-0.9618,-0.558,-0.6104,-5.3044,5.6324,-5.2309,-1.6374,-8.0279,-0.4743,-4.0597,-1.7266,5.0615,0.8916,-2.914,5.7167,5.372,3.2141,2.6436,-1.8433,-5.8511,-8.2561,-0.8977,1.0761,-0.0189,2.1021,-8.171,-2.1324,2.13,2.2,0.7115,-0.7356,2.5265,3.0535,0.7219,-0.6797,4.2963,2.9712,0.0893,0.331,3.8594,0.5192,7.5974,0.3613,0.1897,2.109,0.226,2.2574,2.07,0.5969,2.0473,4.3011,0.451,-4.1116,-0.7844,5.3057,5.3068,2.5876,1.0298,2.0274,0.42,2.1516,-1.5668,0.3406,-11.19,-11.48,1.5336,0.834,0.4658,1.8818,3.06,1.7857,2.7105,1.5257,3.9707,10.4585,1.2999,-2.0276,-4.3983,0.4456,4.4496,1.7714,7.5909,-0.4447,1.9131,1.9131,1.4439,0.7252,0.8229,0.8229,0.5953,-2.9026,5.5427,0.1793,1.87,1.97,2.4787,5.97,-1.66,1.3801,-1.6548,0.4241,-0.4668,1.0651,0.5397,0.5785,2.0932,0.104,-0.9679,-1.1608,8.1505,1.0863,0.8058,0.8769,0.3874,-2.4,-2.5291,1.7398,-3.7258,0.2914,0.1887,-0.8945,1.54,3.2251,-1.3639,1.9176
"108",-2.2989,-0.4505,0.4426,1.7102,-0.416,4.0911,-5.2976,-2.0656,-0.1087,-2.4601,-0.1201,-1.4817,-3.0082,-5.315,-3.1033,0.781,-1.3086,-2.6779,1.09,3.8931,-0.5375,-0.0091,-1.4618,0.142,-0.2315,-7.4213,0.01,-0.2594,-6.3169,0.5579,-1.5137,0.0239,0.1367,3.5036,1.0648,-3.4065,4.4284,-1.4218,-0.6984,-2.3566,1.0423,-1.2521,-2.7495,-0.8264,-3e-04,-4.4203,-5.8491,-2.9636,-2.2646,-3.7857,0.1458,-3.8662,-0.13,2.71,1.0618,-1.5815,-1.944,0.1706,3.0793,-2.0048,0.4919,-4.455,-3.7478,-0.61,-2.2506,-1.3999,-3.0024,0.77,-5.2811,-4.6712,-4.5562,-4.269,-2.5084,-3.5605,-4.9454,-5.2895,-0.4533,-2.2875,1.0722,-2.8905,-1.3917,0.3405,-13.7367,12.5989,11.9296,-10.6608,1.832,1.4491,-2.8249,-3.3488,-3.2156,0.5807,0.0566,-0.0397,2.092,-1.4667,0.1804,0.5402,0.8935,5.7434,-1.6338,6.0692,0.2085,1.711,-0.647,-1.9956,-4.216,0.3592,0.6227,0.3646,1.763,-3.2885,-2.6402,-4.0238,1.5931,1.2308,1.34,0.674,-0.7347,2.8995,0.2493,-0.4986,0.3158,5.0346,5.069,-0.2521,0.932,-1.1581,1.58,3.7565,-5.8138,0.3807,-12.85,-13.19,1.1631,0.6054,0.5692,-1.3458,3.34,-1.0449,-0.5022,1.7171,0.5185,1.0882,1.34,4.0511,-4.6227,0.1832,3.8894,3.1074,1.7607,-2.7295,2.2782,2.2782,-1.0618,0.6445,0.1614,0.1614,0.0707,-3.899,1.3687,-3.9419,-2.89,-2.62,2.5829,2.9,-2.76,-0.1599,0.9467,1.0934,0.33,-1.8315,-0.9146,0.9832,1.6918,-1.5433,-5.3943,-8.7873,-13.913,1.7699,0.2063,-4.285,0.2536,5.8305,-4.2274,2.4228,-4.0594,1.6828,2.5821,3.9825,0.4422,6.7149,-4.8223,0.86
"109",0.2487,-0.0823,2.0094,7.8803,0.8875,2.1828,6.6701,0.8225,0.9524,1.13,0.95,-0.94,-0.8232,-0.316,0.6132,2.9544,-1.3054,0.5338,2.78,5.2868,1.674,1.3896,-4.8295,4.963,3.1627,4.853,1.03,-1.6905,2.549,1.0142,1.8924,0.4776,-3.459,-1.594,0.4528,2.6304,0.32,-1.2636,0.5951,6.2803,0.5253,-1.6875,1.7946,2.0833,-3e-04,-2.4409,-0.9687,-0.6039,2.1318,3.4377,1.564,0.7501,-0.3,-0.25,1.1133,8.1126,1.8872,5.5924,2.9519,7.151,1.9088,0.6003,3.0433,0.55,0.3585,-0.4727,-0.7162,4.25,2.3009,-2.7467,2.2465,-2.8008,1.6531,1.5364,-1.1225,6.3689,11.6903,2.4061,-7.2165,-0.0889,3.0252,0.041,-15.1257,12.7919,12.1828,7.3549,0.6425,0.2326,1.1628,2.2362,3.0884,0.5774,0.6652,3.2119,NA,-4.8184,0.5496,0.8298,0.8122,-3.7232,0.0305,0.5438,-0.7231,-0.8053,3.6408,3.2378,0,0.3068,2.5951,0.5278,-0.2905,-0.6403,-0.5688,-2.4465,0.3136,3.679,3.46,0.6381,4.4406,6.387,2.0303,9.2981,-1.9,2.9515,2.9712,1.9313,1.9561,-1.7291,4.85,2.7744,-3.0709,0.3653,10.6,10.36,0.3665,1.3052,1.059,-5.6638,2.78,1.2645,1.6428,2.9238,4.2123,3.1331,2.66,0.5925,4.1339,1.0998,1.6929,2.6036,-12.4824,2.2959,1.6539,1.6539,-0.6089,0.5192,1.1372,1.1372,0.4876,0.5114,-2.2413,1.3521,2.03,1.88,1.5104,3.62,6.04,3.43,0.6285,0.3899,0.2857,-1.8966,-0.9365,0.2384,3.487,45.7649,1.3831,1.051,-6.3973,-0.528,0.4561,0.7895,-0.6343,-7.2924,4.003,0.1799,-2.7337,-0.2857,2.4642,3.7261,3.6121,4.1361,0.0834,2.3623
"110",4.055,7.3767,-0.0682,5.5303,5.0246,-1.0428,-1.9866,6.2768,-2.5507,-0.64,10.99,3.888,7.8705,5.0029,-0.4213,5.341,-0.1524,-0.3616,1.8,-0.4359,-0.5091,-0.5938,9.8004,2.3341,-2.6331,7.4661,-2.39,-5.8201,-7.4874,-7.1055,-3.6762,2.4761,-9.6699,4.5441,2.1969,4.1879,1.0981,2.2494,2.8598,5.4859,3.4964,2.9964,-5.8896,7.551,-2e-04,2.48,-0.2425,2.1177,-3.9752,-6.0952,-1.4127,3.7158,3.6097,6.05,0.1797,-0.2477,-0.0934,-5.6546,4.2277,-0.255,2.8805,-6.7929,-5.7139,5.71,0.2655,0.9827,-2.2579,4.47,3.4616,-1.4095,5.3953,0.0644,-0.5457,3.6823,5.2007,7.9724,-0.5492,4.9532,-3.9392,1.1365,4.3314,-1.3516,2.0437,13.0842,13.3166,8.3191,1.436,-5.4037,-4.5977,-3.468,4.4031,2.4684,1.1013,2.3805,NA,1.6543,2.3301,3,0.6565,-0.1365,-3.5077,-0.5012,2.4411,5.5991,7.5437,-6.1759,5.4935,0.3568,4.4557,0.5637,3.4446,-1.3903,-1.2483,1.0406,2.376,-1.2484,-1.42,0.669,-1.4445,-4.0612,0.35,0.2668,2.8237,2.0971,2.1031,5.7204,0.2499,8.8115,-0.88,5.8267,2.7429,0.3775,-1.47,-1.81,-0.7864,1.6314,0.4968,-6.0138,3.72,-1.5384,1.6337,1.3872,6.1228,-0.9263,4.19,5.9318,-4.7922,16.0328,0.0093,-0.5104,19.6063,1.7456,0.3442,0.3442,-0.291,0.5854,0.0531,0.0531,-0.2282,7.4337,13.5834,0.9631,-4.86,-5.43,2.2351,-3.88,-8.95,3.0101,3.4131,0.8,6.3617,6.3281,6.2053,1.3678,-0.6494,-33.5005,6.2408,7.3732,0.3597,1.3113,4.5906,-1.6394,-4.2644,-1.1784,2.2245,3.6502,0.7023,6.7343,1.199,0.6365,3.102,6.6952,2.8525,2.625
"111",-8.6558,-3.8088,-2.5747,3.89,-6.1512,-7.2484,-10.3353,-5.0302,-4.5755,-0.93,-0.69,-4.7003,-13.6875,-8.1403,-8.6014,-0.2368,2.5858,-7.8249,-2.44,-3.4189,-0.8825,-4.9537,-2.4054,-0.5867,-5.5764,-7.5498,-5.05,0,-9.331,-6.7621,-6.5425,-2.816,-9.1346,-0.4283,0.9264,-5.9945,-2.1045,-6.7802,-6.5846,-2.3148,-0.2938,-5.6947,-9.5652,-6.4516,-8e-04,-3.5764,-7.3096,-4.0551,-5.9081,-10.3335,-0.4103,-4.0736,-1.71,-0.87,-2.933,-1.1244,-0.8819,0.6649,-2.6353,0.5977,0.0114,-11.479,-11.8346,-4.48,-2.7828,-2.699,-2.9929,0.83,-7.135,-4.5658,-6.199,-8.9125,-4.4681,-10.8991,-4.7484,-7.97,-3.9238,-4.0085,-9.2398,-9.3006,-3.789,0.0332,-9.4639,-14.2201,-13.811,-10.7888,0.7327,-6.9276,-9.0361,-10.6849,-5.3913,-10.4202,-1.1866,-3.6162,NA,-6.5007,0.14,0.3599,0.9508,-2.9613,-5.43,-4.8947,-0.3821,-2.2273,-6.2231,-11.3812,-6.3869,0.2975,-6.8827,-0.8385,-7.5929,-2.8185,-2.3768,-2.1215,0.4698,-4.0607,-2.21,0.6337,-7.9369,-5.3988,-4.8413,-10.3555,-6.287,-7.6315,-7.6359,-4.6729,-1.7936,-5.3419,-0.7601,-5.0412,-3.9114,0.4042,-9.23,-9.52,-3.3192,-9.9605,-1.63,-1.3264,2.69,-3.5759,-6.4921,-0.5525,-5.6057,-1.3661,1.38,-4.4083,-7.8489,-3.0002,-8.6207,-2.0806,-5.9568,-14.1126,-2.2538,-2.2538,-2.3656,0.4394,-2.8228,-2.8228,-2.4585,-8.449,-11.6435,-5.4366,-8.17,-10.33,-1.528,-5.55,-8.64,-4.1201,-8.7401,-1,-7.166,-5.5705,-7.3813,-1.1603,-4.3024,-20.353,-14.9916,-16.3789,-0.3584,-1.6641,-4.0104,-11.2799,-10.8956,-3.1716,-0.2147,-2.6079,-9.8599,0.9061,-4.712,-5.2614,-0.5159,-7.3075,-5.5305,-4.6252
"112",2.2887,3.0694,0.8995,-6.8854,1.1582,2.9435,-3.6113,0.9929,-1.8656,2.54,-4.81,3.3054,2.1059,8.9214,2.9507,-1.4888,0.5737,2.9989,2.15,3.4224,0.7649,0.6379,-4.4172,6.4478,0.9769,-9.8302,-0.03,-0.2809,0.7956,0.1387,-1.2763,-0.4273,-1.4296,-3.0852,-0.5387,3.6519,0.6772,5.7272,-2.1663,0.8057,-0.3038,0.8533,-1.6837,6.288,-4e-04,0.5886,2.684,-0.8122,-0.132,-0.0488,0.0678,5.4182,1.2,0.68,1.5255,0.8965,-2.2734,0.3019,7.9247,-1.7451,3.3837,-1.1904,-5.9831,2.9802,2.7289,3.6252,0.6283,-1.12,2.848,2.1595,2.8488,2.4373,-0.3061,0.9526,8.2446,3.3345,-2.322,-0.197,3.2241,2.404,3.2021,0.1335,-1.456,4.907,4.7235,1.7925,1.6931,4.001,-0.6623,-9.4442,1.5165,1.084,1.9889,2.3994,-4.3185,-4.3656,1.5899,1.89,0.6167,0.5164,0.682,-4.1011,-1.923,3.7859,0.8049,-4.0514,4.1913,0.2894,3.9208,0.4809,-2.9995,-0.927,-0.8599,1.6625,2.5672,-0.8385,-0.85,0.6673,0.0601,-0.8431,0.418,0.808,-2.9408,-1.3941,-1.3835,3.2304,0.5484,4.3397,-0.3999,1.7847,-2.4122,0.3326,-7.32,-7.75,-0.1569,1.088,0.7447,-3.2692,-0.76,2.0881,1.5874,0.231,1.3849,8.3484,1.75,1.4749,1.1603,4.8629,-1.7075,-0.2271,-12.7411,3.1566,1.7151,1.7151,0.0393,0.5397,1.1382,1.1382,-0.1001,2.9862,4.2021,0.0739,-2.26,-2.08,3.3478,2.56,0.21,2.75,-0.1301,-0.0973,2.2467,4.7439,3.1713,0.5738,-1.019,-3.5334,1.4104,1.3805,0.3597,0.0627,0.8044,-1.0132,-4.535,-0.3385,1.8508,2.77,12.588,-0.5322,2.2117,1.9737,1.7737,-0.3636,0.5705,-0.8861
"113",NA,3.4678,0.007,-0.5784,0.3903,-7.3072,-13.7193,-0.9839,-8.0359,-0.05,4.6,-1.5898,7.545,-0.4828,-1.9343,-0.0087,-1.2888,-1.9556,-1.07,-1.2869,1.05,-0.9813,-2.6089,10.8947,-4.0572,-4.4438,-0.49,-0.8451,-5.134,-1.8502,-1.8215,0.3627,-4.8334,-2.2527,1.4258,-0.9255,-1.637,-0.6286,-1.898,-1.8963,1.1082,1.7922,1.5301,3.7214,-4e-04,3.4224,3.1332,-0.4626,-6.2872,-7.9488,0.5863,1.1068,1.49,3.72,0.3247,-2.8869,-6.7453,0.301,0.794,-9.3915,3.0294,-3.3489,-5.3735,-3.972,1.1103,0.997,-0.5547,-0.66,11.4379,4.2226,1.7712,4.0172,-1.0941,-1.3492,9.8821,2.7827,1.2782,0.2447,1.5648,1.0657,-3.9943,0.1721,-6.9597,0.5947,0.5557,4.967,0.6204,-3.8213,-16.6667,-12.8808,2.9878,-3.939,-0.2668,0.0762,NA,3.7892,0.77,1.03,0.4883,2.3354,-1.7109,-16.5709,2.21,1.2453,-0.0894,-7.4732,7.0336,0.2381,0.3561,3.4531,-5.6157,0.6455,0.595,-1.3662,1.0805,-0.3302,-0.49,0.6733,-5.9442,-5.8208,0.251,-11.6064,0.1416,-6.0306,-6.009,1.2755,-1.5324,-6.0302,0.37,-5.5267,2.6484,0.3728,-13.57,-14.07,-0.4975,1.031,0.8496,2.8238,-2.55,-0.1328,0.8015,1.039,-2.8881,-3.2475,0.63,-0.5937,-16.2685,-0.8547,-3.2219,-0.6389,-8.202,0.5439,-1.2176,-1.2176,0.5976,1.1132,0.108,0.108,0.3026,5.0122,0.5158,5.5091,-1.61,-2.18,-0.5653,-0.05,4.47,0.13,-0.1545,-0.2041,3.7363,1.7085,1.4039,0.2295,-3.6088,1.2648,6.4271,5.5057,-5.0179,-0.9709,0.9601,-3.1717,-3.9862,-2.1887,3.6625,1.0549,-0.5814,4.4026,-2.2162,-2.3706,1.1084,4.5973,4.5012,0.669
"114",4.1413,1.7817,1.6113,0.1119,2.3933,2.6417,13.0883,-0.128,8.3381,8.0599,2.76,-1.6613,4.4964,1.3286,4.3024,5.2088,0.6902,4.0598,3.07,3.4352,1.4802,1.5079,9.5271,-0.2937,3.6131,0.008,5.79,-0.142,5.1904,1.7641,6.7005,-0.8596,10.9318,-0.9006,3.7542,3.1762,-3.0236,3.5242,3.9483,-1.5256,6.2112,1.3131,6.0341,5.2438,-3e-04,4.0884,-0.7513,-0.8868,5.5517,9.4693,2.8429,6.0292,2.8602,3.86,-0.1125,0.3631,-0.2415,-1.0974,2.9717,9.5609,4.0387,11.5902,6.5795,3.4274,6.167,6.115,7.6394,0.73,0.4322,5.3965,2.8894,6.8954,-0.9418,-3.204,0.5165,3.2974,-1.2006,2.8666,-3.6628,3.2612,2.7058,0.3771,-8.7227,0.3313,0.2998,0.3122,0.9757,5.7957,7.2,9.1312,1.3626,6.2688,1.3973,2.1447,0.1494,1.1211,1.03,1.18,0.7734,-0.2282,2.726,-0.1962,-4.0507,1.1326,2.9306,10.4508,3.5355,0.3239,4.9679,0.6875,3.9931,-0.0098,0.7775,-1.0178,2.8235,-1.5433,-1.26,0.6337,5.3942,5.9722,3.4756,14.1205,0.1646,4.8208,4.8223,7.6811,0.0641,2.9879,1.45,4.7076,2.6876,0.3579,6.8,6.32,-1.0505,0.8773,1.0658,-2.3786,-0.45,0.9642,-0.6444,2.2669,4.4608,6.9095,0.14,5.313,11.8323,7.2974,4.0722,2.4095,-13.5079,-0.8456,1.6056,1.6056,3.7833,1.2742,1.6099,1.6099,1.3311,5.5824,10.0011,1.9909,9.49,11.6,0.755,-2.19,6.1099,2.54,3.5287,-0.1487,2.6374,5.5169,4.9341,1.3935,0.6866,5.3457,4.0222,4.6355,-1.8868,1.265,1.7321,11.7516,15.2356,-3.527,6.3731,2.0832,3.6111,-1.7615,2.0162,2.5962,1.9487,2.8764,2.8662,3.117
